id	wikidata_id	entity_types	source	targets	source_locale	target_locale
Q80683677_2	Q80683677	['TV series']	What is the premise of Diary of a Future President?	[{'translation': 'Was ist die Prämisse von Tagebuch einer zukünftigen Präsidentin?', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}, {'translation': 'Was ist die Prämisse von Tagebuch einer zukünftigen Präsidentin', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}, {'translation': 'Wovon handelt Tagebuch einer zukünftigen Präsidentin?', 'mention': 'Tagebuch einer zukünftigen Präsidentin'}]	en	de
Q818405_0	Q818405	['Food']	What type of plant is used to obtain linseed oil?	[{'translation': 'Welche Art von Pflanze wird verwendet, um Leinöl zu erhalten?', 'mention': 'Leinöl'}, {'translation': 'Welche Art von Pflanze wird verwendet, um Leinöl zu gewinnen?', 'mention': 'Leinöl'}, {'translation': 'Welche Pflanze wird verwendet, um Leinöl zu erhalten?', 'mention': 'Leinöl'}]	en	de
Q818405_1	Q818405	['Food']	Where does linseed oil come from?	[{'translation': 'Woher kommt Leinöl?', 'mention': 'Leinöl'}]	en	de
Q818405_2	Q818405	['Food']	What color is linseed oil?	[{'translation': 'Welche Farbe hat Leinöl?', 'mention': 'Leinöl'}]	en	de
Q826495_0	Q826495	['Movie', 'TV series']	Is The Curse of King Tut's Tomb based on a true story?	[{'translation': 'Basiert King Tut – Der Fluch des Pharao auf einer wahren Geschichte?', 'mention': 'King Tut – Der Fluch des Pharao'}]	en	de
Q826495_1	Q826495	['Movie', 'TV series']	Who directed the 2006 television film The Curse of King Tut's Tomb?	[{'translation': 'Wer hat 2006 den Fernsehfilm King Tut – Der Fluch des Pharao inszeniert?', 'mention': 'King Tut – Der Fluch des Pharao'}, {'translation': 'Wer ist der Regisseur des im Jahre 2006 veröffentlichten Films King Tut – Der Fluch des Pharao?', 'mention': 'King Tut – Der Fluch des Pharao'}]	en	de
Q826495_2	Q826495	['Movie', 'TV series']	What is the subject matter of the movie The Curse of King Tut's Tomb?	[{'translation': 'Was ist das Thema des Films King Tut – Der Fluch des Pharao?', 'mention': 'King Tut – Der Fluch des Pharao'}, {'translation': 'Was ist die Handlung des Films King Tut – Der Fluch des Pharao?', 'mention': 'King Tut – Der Fluch des Pharao'}]	en	de
Q848397_0	Q848397	['Landmark', 'Artwork']	How long has the Maiden's Tower been standing at the entrance of the Bosphorus?	[{'translation': 'Wie lange steht der Leanderturm schon am Eingang des Bosporus?', 'mention': 'Leanderturm'}, {'translation': 'Wie lange steht der Leanderturm schon am Einfang des Bosporus?', 'mention': 'Leanderturm'}]	en	de
Q848397_1	Q848397	['Landmark', 'Artwork']	Is the Maiden's Tower an artwork or a lighthouse?	[{'translation': 'Ist der Leanderturmein Kunstwerk oder ein Leuchtturm?', 'mention': 'Leanderturm'}, {'translation': 'Ist der Leanderturm ein Kunstwerk oder ein Leuchtturm?', 'mention': 'Leanderturm'}]	en	de
Q848397_2	Q848397	['Landmark', 'Artwork']	What is the significance of the Maiden's Tower at the southern entrance of the Bosphorus?	[{'translation': 'Welche Bedeutung hat der Leanderturm am südlichen Eingang des Bosporus?', 'mention': 'Leanderturm'}]	en	de
Q852032_0	Q852032	['Place of worship']	Is the Burana Tower still used for religious ceremonies?	[{'translation': 'Wird der Burana-Turm immer noch für religiöse Zeremonien verwendet?', 'mention': 'Burana-Turm'}, {'translation': 'Wird der Burana-Turm noch für religiöse Zeremonien genutzt?', 'mention': 'Burana-Turm'}]	en	de
Q852032_1	Q852032	['Place of worship']	How tall is the Burana Tower?	[{'translation': 'Wie hoch ist der Burana-Turm?', 'mention': 'Burana-Turm'}]	en	de
Q852032_2	Q852032	['Place of worship']	What was the purpose of building the Burana Tower?	[{'translation': 'Was war der Zweck des Baus der Burana-Turm?', 'mention': 'Burana-Turm'}, {'translation': 'Was war der Zweck des Baus des Burana-Turm?', 'mention': 'Burana-Turm'}, {'translation': 'Welchen Zweck hatte der Bau des Burana-Turms?', 'mention': 'Burana-Turm'}]	en	de
Q853847_0	Q853847	['Fictional entity', 'Person']	Is Tinker Bell a person or a fictional entity?	[{'translation': 'Ist Tinker Bell eine Person oder ein fiktives Wesen?', 'mention': 'Tinker Bell'}, {'translation': 'Ist Tinker Bell eine Person oder eine fiktive Figur?', 'mention': 'Tinker Bell'}, {'translation': 'Ist Tinker Bell eine Person oder eine fiktives Entität?', 'mention': 'Tinker Bell'}]	en	de
Q853847_1	Q853847	['Fictional entity', 'Person']	What fictional world does Tinker Bell belong to?	[{'translation': 'Zu welcher fiktiven Welt gehört Tinker Bell?', 'mention': 'Tinker Bell'}]	en	de
Q853847_2	Q853847	['Fictional entity', 'Person']	Who created Tinker Bell?	[{'translation': 'Wer hat Tinker Bell geschaffen?', 'mention': 'Tinker Bell'}, {'translation': 'Wer hat Tinker Bell erschaffen?', 'mention': 'Tinker Bell'}]	en	de
Q86920_0	Q86920	['Book']	How are text files created and edited?	[{'translation': 'ie werden Textdatei erstellt und bearbeitet?', 'mention': 'Textdatei'}, {'translation': 'Wie werden Textdatei erstellt und bearbeitet?', 'mention': 'Textdatei'}, {'translation': 'Wie unterscheidet sich eine Textdatei von anderen Computerdateien?', 'mention': 'Textdatei'}]	en	de
Q86920_1	Q86920	['Book']	How is a text file different from other computer files?	[{'translation': 'Wie unterscheidet sich eine Textdatei von anderen Computdateien?', 'mention': 'Textdatei'}, {'translation': 'Wie unterscheidet sich eine Textdatei von anderen Computerdateien?', 'mention': 'Textdatei'}]	en	de
Q86920_2	Q86920	['Book']	What kind of content can be found in a text file?	[{'translation': 'Welche Art von Inhalten können in einer Textdatei gefunden werden?', 'mention': 'Textdatei'}, {'translation': 'Welche Art von Inhalt kann in einer Textdatei gefunden werden?', 'mention': 'Textdatei'}]	en	de
Q887438_0	Q887438	['Person']	When did Dmitry Shcherbachev serve as a general?	[{'translation': 'Wann diente Dmitri Grigorjewitsch Schtscherbatschow als General?', 'mention': 'Dmitri Grigorjewitsch Schtscherbatschow'}]	en	de
Q887438_1	Q887438	['Person']	What is Dmitry Shcherbachev known for?	[{'translation': 'Wofür ist Dmitri Grigorjewitsch Schtscherbatschow bekannt?', 'mention': 'Dmitri Grigorjewitsch Schtscherbatschow'}]	en	de
Q887438_2	Q887438	['Person']	Where is Dmitry Shcherbachev from?	[{'translation': 'Woher stammt Dmitri Grigorjewitsch Schtscherbatschow?', 'mention': 'Dmitri Grigorjewitsch Schtscherbatschow'}, {'translation': 'Woher kommt Dmitri Grigorjewitsch Schtscherbatschow?', 'mention': 'Dmitri Grigorjewitsch Schtscherbatschow'}]	en	de
Q888136_0	Q888136	['Movie']	Is The Tale of the Princess Kaguya based on a Japanese folktale?	[{'translation': 'Basiert Die Legende der Prinzessin Kaguya auf einem japanischen Volksmärchen?', 'mention': 'Die Legende der Prinzessin Kaguya'}, {'translation': 'Basiert Die Legende von Prinzessin Kaguya auf einem japanischen Volksmärchen?', 'mention': 'Die Legende von Prinzessin Kaguya'}]	en	de
Q888136_1	Q888136	['Movie']	Who directed The Tale of the Princess Kaguya?	[{'translation': 'Wer hat Die Legende der Prinzessin Kaguya inszeniert?', 'mention': 'Die Legende der Prinzessin Kaguya'}, {'translation': 'Wer hat Die Legende von Prinzessin Kaguya inszeniert?', 'mention': 'Die Legende von Prinzessin Kaguya'}, {'translation': 'Wer hat bei Die Geschichte der Prinzessin Kaguya Regie geführt?', 'mention': 'Die Geschichte der Prinzessin Kaguya'}]	en	de
Q888136_2	Q888136	['Movie']	When was The Tale of the Princess Kaguya released?	[{'translation': 'Wann wurde Die Legende der Prinzessin Kaguya veröffentlicht?', 'mention': 'Die Legende der Prinzessin Kaguya'}, {'translation': 'Wann wurde Die Legende von Prinzessin Kaguya veröffentlicht?', 'mention': 'Die Legende von Prinzessin Kaguya'}, {'translation': 'Wann wurde Die Geschichte der Prinzessin Kaguya veröffentlicht?', 'mention': 'Die Geschichte der Prinzessin Kaguya'}]	en	de
Q896699_0	Q896699	['Place of worship']	What architectural style is Kamp Abbey known for?	[{'translation': 'Für welchen Baustil ist das Kloster Kamp bekannt?', 'mention': 'Kloster Kamp'}, {'translation': 'Für welchen architektonischen Stil ist Kloster Kamp bekannt?', 'mention': 'Kloster Kamp'}, {'translation': 'Für welchen architektonischen Stil ist das Kloster Kamp bekannt?', 'mention': 'Kloster Kamp'}]	en	de
Q896699_1	Q896699	['Place of worship']	What is the historical significance of Kamp Abbey?	[{'translation': 'Welche historische Bedeutung hat das Kloster Kamp?', 'mention': 'Kloster Kamp'}, {'translation': 'Was ist die historische Bedeutung von Kloster Kamp?', 'mention': 'Kloster Kamp'}, {'translation': 'Was ist die historische Bedeutung vom Kloster Kamp?', 'mention': 'Kloster Kamp'}]	en	de
Q896699_2	Q896699	['Place of worship']	Is Kamp Abbey still an active place of worship?	[{'translation': 'Ist das Kloster Kamp noch immer ein aktiver Gottesdienstort?', 'mention': 'Kloster Kamp'}, {'translation': 'Ist Kloster Kamp immer noch ein aktiver Ort der Anbetung?', 'mention': 'Kloster Kamp'}, {'translation': 'Ist das Kloster Kamp immer noch ein aktiver Ort der Anbetung?', 'mention': 'Kloster Kamp'}]	en	de
Q896891_0	Q896891	['TV series']	What kind of program is The Ray Bradbury Theater?	[{'translation': 'Was für eine Sendung ist Bradburys Gruselkabinett?', 'mention': 'Bradburys Gruselkabinett'}, {'translation': 'Was für ein Programm ist Bradburys Gruselkabinett?', 'mention': 'Bradburys Gruselkabinett'}]	en	de
Q896891_1	Q896891	['TV series']	Is The Ray Bradbury Theater a TV series?	[{'translation': 'Ist Bradburys Gruselkabinett eine TV-Serie?', 'mention': 'Bradburys Gruselkabinett'}]	en	de
Q896891_2	Q896891	['TV series']	How would you describe The Ray Bradbury Theater?	[{'translation': 'Wie würden Sie Bradburys Gruselkabinett beschreiben?', 'mention': 'Bradburys Gruselkabinett'}, {'translation': 'Wie würden Sie das Ray Bradbury Theater beschreiben?', 'mention': 'das Ray Bradbury Theater'}]	en	de
Q9056689_0	Q9056689	['Food']	Are there any gluten-free options for alphabet pasta?	[{'translation': 'Gibt es glutenfreie Optionen für Buchstabennudeln?', 'mention': 'Buchstabennudeln'}]	en	de
Q9056689_1	Q9056689	['Food']	How do you cook alphabet pasta?	[{'translation': 'Wie kochst du Buchstabennudeln?', 'mention': 'Buchstabennudeln'}, {'translation': 'Wie kocht man Buchstabennudeln?', 'mention': 'Buchstabennudeln'}]	en	de
Q9056689_2	Q9056689	['Food']	Can you use alphabet pasta in soups?	[{'translation': 'en Sie Buchstabennudeln in Suppen verwenden?', 'mention': 'Buchstabennudeln'}, {'translation': 'Kann man Buchstabennudeln in Suppen verwenden?', 'mention': 'Buchstabennudeln'}, {'translation': 'Können Sie Buchstabennudeln in Suppen verwenden?', 'mention': 'Buchstabennudeln'}]	en	de
Q911720_0	Q911720	['Place of worship']	Who can visit the Yeni Eminönü Mosque?	[{'translation': 'Wer kann die Neue Moschee besuchen?', 'mention': 'Neue Moschee'}]	en	de
Q911720_1	Q911720	['Place of worship']	What is the purpose of the Yeni Eminönü Mosque?	[{'translation': 'Was ist der Zweck der Neue Moschee?', 'mention': 'Neue Moschee'}]	en	de
Q911720_2	Q911720	['Place of worship']	How would you describe the Yeni Eminönü Mosque?	[{'translation': 'Wie würden Sie die Neue Moschee beschreiben?', 'mention': 'Neue Moschee'}]	en	de
Q915851_0	Q915851	['Place of worship']	Who are the key figures associated with the history of Lal Masjid?	[{'translation': 'Wer sind die Schlüsselfiguren, die mit der Geschichte von Rote Moschee verbunden sind?', 'mention': 'Rote Moschee'}]	en	de
Q915851_1	Q915851	['Place of worship']	How old is Lal Masjid, the famous mosque in Pakistan?	[{'translation': 'Wie alt ist Rote Moschee, die berühmte Moschee in Pakistan?', 'mention': 'Rote Moschee'}]	en	de
Q915851_2	Q915851	['Place of worship']	What are some notable features of Lal Masjid?	[{'translation': 'Was sind einige bemerkenswerte Merkmale von Rote Moschee?', 'mention': 'Rote Moschee'}]	en	de
Q924424_0	Q924424	['Artwork']	How would you describe the style of writing in Discourses on Livy?	[{'translation': 'Wie würden Sie den Schreibstil in Discorsi sopra la prima deca di Tito Livio beschreiben?', 'mention': 'Discorsi sopra la prima deca di Tito Livio'}]	en	de
Q924424_1	Q924424	['Artwork']	What is the genre of Discourses on Livy?	[{'translation': 'Was ist das Genre von Discorsi sopra la prima deca di Tito Livio?', 'mention': 'Discorsi sopra la prima deca di Tito Livio'}, {'translation': 'Zu welchem Genre gehört Discorsi sopra la prima deca di Tito Livio?', 'mention': 'Discorsi sopra la prima deca di Tito Livio'}]	en	de
Q931519_0	Q931519	['Fictional entity']	What is the significance of the Battle of the Pelennor Fields in the overall story?	[{'translation': 'Welche Bedeutung hat die Schlacht auf dem Pelennor in der Gesamtgeschichte?', 'mention': 'Schlacht auf dem Pelennor'}, {'translation': 'Welche Bedeutung hat die Schlacht auf dem Pelennor für der Gesamtgeschichte?', 'mention': 'Schlacht auf dem Pelennor'}]	en	de
Q931519_1	Q931519	['Fictional entity']	Which characters actively participate in the Battle of the Pelennor Fields?	[{'translation': 'Welche Charaktere nehmen aktiv an der Schlacht auf dem Pelennor teil?', 'mention': 'Schlacht auf dem Pelennor'}, {'translation': 'Welche Charaktere spielen eine aktive Rolle in der Schlacht auf dem Pelennor?', 'mention': 'Schlacht auf dem Pelennor'}]	en	de
Q931519_2	Q931519	['Fictional entity']	How does the outcome of the Battle of the Pelennor Fields impact the fate of Middle-earth?	[{'translation': 'Wie wirkt sich das Ergebnis der Schlacht auf dem Pelennor auf das Schicksal von Mittelerde aus?', 'mention': 'Schlacht auf dem Pelennor'}]	en	de
Q944780_0	Q944780	['Book']	How can a single-board computer be programmed and what programming languages are commonly used?	[{'translation': 'Wie kann ein Einplatinencomputer programmiert werden und welche Programmiersprachen werden häufig verwendet?', 'mention': 'Einplatinencomputer'}]	en	de
Q944780_1	Q944780	['Book']	What are some popular applications and uses for single-board computers?	[{'translation': 'Was sind einige beliebte Anwendungen für Einplatinencomputer?', 'mention': 'Einplatinencomputer'}, {'translation': 'Was sind einige beliebte Anwendungen und Anwendungen für Einplatinencomputer?', 'mention': 'Einplatinencomputer'}, {'translation': 'Was sind einige beliebte Anwendungen und Einsatzmöglichkeiten für Einplatinencomputer?', 'mention': 'Einplatinencomputer'}, {'translation': 'Was sind einige beliebte Anwendungen und Verwendungszwecke für Einplatinencomputer?', 'mention': 'Einplatinencomputer'}]	en	de
Q944780_2	Q944780	['Book']	What are the main components and specifications to consider when selecting a single-board computer?	[{'translation': 'Was sind die wichtigsten Komponenten und Spezifikationen, die bei der Auswahl eines Einplatinencomputers zu berücksichtigen sind?', 'mention': 'Einplatinencomputer'}, {'translation': 'Was sind die wichtigsten Komponenten und Spezifikationen, die bei der Auswahl eines Einplatinencomputer zu berücksichtigen sind?', 'mention': 'Einplatinencomputer'}]	en	de
Q947641_0	Q947641	['Person']	Which country is Prince George of Yugoslavia associated with?	[{'translation': 'Mit welchem Land ist Georg von Serbien verbunden?', 'mention': 'Georg von Serbien'}]	en	de
Q947641_1	Q947641	['Person']	What is Prince George of Yugoslavia's nationality?	[{'translation': 'Was ist die Nationalität von Georg von Serbien?', 'mention': 'Georg von Serbien'}]	en	de
Q947641_2	Q947641	['Person']	What is Prince George of Yugoslavia's royal title?	[{'translation': 'Was ist der königliche Titel von Georg von Serbien?', 'mention': 'Georg von Serbien'}]	en	de
Q948372_0	Q948372	['Artwork', 'Book']	Can you provide a brief description of Ursula K. Le Guin's City of Illusions?	[{'translation': 'Können Sie eine kurze Beschreibung von Ursula K. Le Guins Stadt der Illusionen geben?', 'mention': 'Stadt der Illusionen'}, {'translation': 'Können Sie Ursula K. Le Guins Stadt der Illusionen kurz beschreiben?', 'mention': 'Stadt der Illusionen'}, {'translation': 'Können Sie eine kurze Beschreibung von Ursula K. Le Guins von Stadt der Illusionen geben?', 'mention': 'Stadt der Illusionen'}]	en	de
Q948372_1	Q948372	['Artwork', 'Book']	Who is the author of the 1967 book City of Illusions?	[{'translation': 'Wer ist der Autor des Buches Stadt der Illusionen von 1967?', 'mention': 'Stadt der Illusionen'}, {'translation': 'Wer ist der Autor des 1967 erschienenen Buches Stadt der Illusionen?', 'mention': 'Stadt der Illusionen'}]	en	de
Q948372_2	Q948372	['Artwork', 'Book']	What type of artwork is associated with the City of Illusions?	[{'translation': 'Welche Art von Kunstwerk ist mit der Stadt der Illusionen verbunden?', 'mention': 'Stadt der Illusionen'}, {'translation': 'Welche Art von Kunstwerk wird mit der Stadt der Illusionen in Verbindung gebracht?', 'mention': 'Stadt der Illusionen'}]	en	de
Q949916_0	Q949916	['Fictional entity', 'Person']	Which famous cartoon show features Yogi Bear as one of its main characters?	[{'translation': 'Welche berühmte Cartoon-Show zeigt Yogi Bär als eine ihrer Hauptfiguren?', 'mention': 'Yogi Bär'}, {'translation': 'Welche berühmte Zeichentrickserie hat Yogi Bär als eine ihrer Hauptfiguren?', 'mention': 'Yogi Bär'}]	en	de
Q949916_1	Q949916	['Fictional entity', 'Person']	What is the main occupation of Yogi Bear?	[{'translation': 'Was ist die Hauptbeschäftigung von Yogi Bär?', 'mention': 'Yogi Bär'}]	en	de
